transaction_id,standardized_lender_name,standardized_lender_type,lender_geography,lender_core_type,lender_profit_orientation,transaction_primary_class,recipient,recipient_region,commitment_year,involving_multilateral
ICTSI Capital BV-Philippines-2007-12-05,Taiwan Business Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2007,No
ICTSI Capital BV-Philippines-2007-12-05,The Shanghai Commercial & Savings Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2007,No
ICTSI Capital BV-Philippines-2007-12-05,DNB Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2007,No
MegaFon-Russia-2007-10-01,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Russia,Europe,2007,No
MegaFon-Russia-2007-10-01,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Russia,Europe,2007,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)-Venezuela-2007-11-06,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Venezuela,America,2007,No
Vietnam Electricity (EVN)-Vietnam-2007-06-12,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Viet Nam,Asia,2007,No
Vietnam Electricity (EVN)-Vietnam-2007-06-12,Japan Bank for International Corporation,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Asia Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,ANZ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Chinatrust Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,First Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Hua Nan Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Maybank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Mega International Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Orient Commercial Joint Stock Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,PetroVietnam Joinstock Finance Corporation,Other State-owned Company,Non-Chinese,State-owned Company,Mixed Mandate,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,United Overseas Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Vietnam Oil and Gas Group (Petrovietnam or PVN)-Vietnam-2007-12-27,Woori Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2007,No
Yemen Ministry of Planning and International Cooperation-Yemen-2007-02-02,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Yemen,Middle East,2007,No
Government of Angola-Angola-2006-01-01,CITIC,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,NEUTRAL,Angola,Africa,2006,No
Government of Angola-Angola-2006-01-01,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Agricultural Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,ING,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,KBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Sonangol Sinopec International-Angola-2006-05-12,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Angola,Africa,2006,No
Government of Ethiopia-Ethiopia-2006-04-11,Ministry of Commerce,Chinese Government Agency,Chinese,Government Agency,Policy Driven,NEUTRAL,Ethiopia,Africa,2006,No
Government of Ethiopia-Ethiopia-2006-04-11,Addis Ababa,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,NEUTRAL,Ethiopia,Africa,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Arab Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bank ABC,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Banca Monte dei Paschi di Siena,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bank of America,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bank of Bahrain and Kuwait,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bank of Baroda,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bank of Kaohsiung,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bank SinoPac,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Canara Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Cathay United Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Chinatrust Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Dah Sing Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,DNB,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,DZ Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,KfW,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Hamburg Commercial Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,HypoVereinsbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,ICICI Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,IKB Deutsche Industriebank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Intesa Sanpaolo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,KBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Mashreq Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Mega International Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,National Bank of Kuwait,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Nedbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Norddeutsche Landesbank Girozentrale,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,NatWest,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,State Bank of India,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,State Bank of India International,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Sunny Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Taiwan Business Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Taiwan Shin Kong Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,Union National Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Jio-BP (Reliance Petroleum)-India-2006-10-13,WestLB,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,India,Asia,2006,No
Corporation Bank-India-2006-07-06,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,Banca Nazionale del Lavoro Hong Kong,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,DZ Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,Intesa Sanpaolo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,Lloyds Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,OCBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
Corporation Bank-India-2006-07-06,United Overseas Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,BBVA,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Emirates NBD,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Lloyds Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Raiffeisen Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
United Bank of India-India-2006-06-30,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2006,No
PT Smart Telecom (Smartel)-Indonesia-2006-12-28,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Indonesia,Asia,2006,No
PT Smart Telecom (Smartel)-Indonesia-2006-12-28,Global Nusa Data,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
PT Smart Telecom (Smartel)-Indonesia-2006-12-28,Prima Mas Abadi,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Agricultural Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Asian Development Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,DNB Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Intesa Sanpaolo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Japan Bank for International Corporation,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Indonesia,Asia,2006,No
Japan International Finance Management (Tangguh) Corporation-Indonesia-2006-08-01,NatWest,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,Bayerische Hypo- und Vereinsbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,IndoCorp,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,Maybank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,Bank Pan Indonesia,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,State Bank of India,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Indonesia,Asia,2006,No
PT Wahana Ottomitra Multiartha (WOM Finance)-Indonesia-2006-11-01,United Overseas Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Indonesia,Asia,2006,No
Moynak Hydroelectric Power Station Joint Stock Company (JSC)-Kazakhstan-2006-06-14,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,GREEN,Kazakhstan,Asia,2006,No
Moynak Hydroelectric Power Station Joint Stock Company (JSC)-Kazakhstan-2006-06-14,Development Bank of Kazakhstan JSC,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,GREEN,Kazakhstan,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,"Export-Import Bank of the Republic of China, Taipei",Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Public Bank Berhad,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Bumiputra Commerce Bank (BCB) (formerly known as Commerce Asset-Holdings Berhad)-Malaysia-2006-05-26,Wachovia Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Barclays,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
