transaction_id,total_observations,green_count,brown_count,grey_count,neutral_count,total_amount_billions,pct_green,pct_brown,pct_grey,pct_neutral,has_green_and_brown,is_uniform,dominant_class,transaction_class
Not Available-Morocco-2012-06-05,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Morocco-2015-01-01,2,1,0,0,1,0,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Not Available-Morocco-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Morocco-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Mozambique-2016-10-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Mozambique-2021-01-29,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2008-06-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2009-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2011-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Multi-Region-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2004-03-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2009-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2010-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2011-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2014-07-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2014-11-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2017-05-02,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2021-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2021-08-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Myanmar-2021-09-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Namibia-2018-10-23,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nauru-2004-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2002-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2004-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2007-02-05,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2012-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2012-03-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2012-07-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2014-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2015-05-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2015-10-28,1,0,1,0,0,0,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Not Available-Nepal-2015-12-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2016-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2016-03-23,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2017-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2017-12-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2003-07-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2005-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2006-04-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2010-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2011-01-01,2,1,0,0,1,0,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Not Available-Niger-2012-01-04,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Niger-2017-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nigeria-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nigeria-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Korea-2005-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Korea-2007-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Korea-2007-08-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Korea-2011-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Korea-2014-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Macedonia-2009-01-01,1,0,0,1,0,0,0,0,100,0,FALSE,TRUE,GREY,GREY
Not Available-North Macedonia-2014-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Macedonia-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Macedonia-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Not Available-Oceania, regional-2007-01-01",1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Not Available-Oceania, regional-2019-01-01",1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2006-07-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2009-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2010-01-26,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2010-03-15,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2010-06-02,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2011-10-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2011-10-20,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2014-05-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2016-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2017-04-11,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2017-11-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2018-05-21,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2018-10-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2018-12-11,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Panama-2010-11-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Panama-2019-02-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Panama-2021-04-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2000-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2007-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2008-10-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2010-08-26,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2011-08-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2014-05-23,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2014-09-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Papua New Guinea-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Peru-2008-09-29,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Peru-2011-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Peru-2014-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Peru-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Peru-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Philippines-2009-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Philippines-2016-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Philippines-2017-05-08,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Philippines-2017-11-15,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Romania-2013-06-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Russia-2005-12-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Russia-2007-12-06,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Russia-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2004-01-01,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Not Available-Rwanda-2005-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2008-01-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2009-01-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2012-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2012-04-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2015-01-01,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Not Available-Rwanda-2015-01-28,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2016-01-01,3,1,0,0,2,0,33.33333333333333,0,0,66.66666666666666,FALSE,FALSE,NEUTRAL,GREEN
Not Available-Rwanda-2016-05-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Rwanda-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2006-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2008-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2010-04-29,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2013-08-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2014-08-21,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2015-11-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2016-08-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2017-07-21,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Samoa-2017-08-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Senegal-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Senegal-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Serbia-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Serbia-2012-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Serbia-2012-03-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Serbia-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2009-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2010-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2012-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2013-01-01,6,1,0,0,5,0,16.666666666666664,0,0,83.33333333333334,FALSE,FALSE,NEUTRAL,GREEN
Not Available-Seychelles-2013-07-02,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2017-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Seychelles-2021-02-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2001-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2004-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2007-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2009-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2009-01-09,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2010-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2011-04-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2011-05-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2012-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2013-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2013-07-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2014-03-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2015-08-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2015-10-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2016-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2016-08-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2017-01-01,13,0,0,0,13,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2017-10-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Solomon Islands-2021-04-27,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Somalia-2016-01-01,7,0,0,0,7,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2000-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2007-02-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2013-09-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2015-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2015-04-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2016-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2017-01-01,6,0,0,0,6,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Africa-2019-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Sudan-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Sudan-2011-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Sudan-2012-01-01,6,0,0,0,6,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Sudan-2013-01-01,2,1,0,0,1,0,50,0,0,50,FALSE,FALSE,Mixed (No Clear Dominant),GREEN
Not Available-South Sudan-2014-01-14,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Not Available-South Sudan-2015-03-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Sudan-2015-10-21,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-South Sudan-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2007-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2009-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2011-10-09,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2014-09-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2016-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2016-05-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2021-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-St. Lucia-2003-07-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-St. Lucia-2006-02-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-St. Lucia-2006-11-13,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-St. Lucia-2007-03-20,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2000-06-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2005-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2007-07-13,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2008-06-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2009-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2010-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2010-01-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2011-01-01,5,1,0,0,4,0,20,0,0,80,FALSE,FALSE,NEUTRAL,GREEN
Not Available-Sudan-2011-03-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2011-06-29,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2011-09-29,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Not Available-Sudan-2012-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2012-02-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2013-01-01,10,1,0,0,9,0,10,0,0,90,FALSE,FALSE,NEUTRAL,GREEN
Not Available-Sudan-2014-01-01,3,1,0,0,2,0,33.33333333333333,0,0,66.66666666666666,FALSE,FALSE,NEUTRAL,GREEN
Not Available-Sudan-2014-06-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2015-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2015-08-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2016-01-01,9,0,0,0,9,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sudan-2017-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Suriname-2003-04-08,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Suriname-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
